Attribution ID,Source,Dating,Dating (range),Source Origin,Modern Country for Source Origin,Source type,Piece,Attributed to Josquin?,NJE Number,Genre,Voices,Attribution Category,Probable Composer,Other Attribution in Source
Attr_2401,MunBS 1536,1583,,Bad Reichenhall,Germany,manuscript,Salva nos domine,no,26.12,motet,6,4b,Jean Mouton,Mouton
Attr_2402,MunBS 1536,1583,,Bad Reichenhall,Germany,manuscript,Sancta trinitas ,no,26.13,motet,4,4b,Antoine de Févin,Antoine de Févin
Attr_2403,MunBS 1536,1583,,Bad Reichenhall,Germany,manuscript,Veni sancte spiritus,yes,26.18,motet,6,4a,,
Attr_2404,Paix 1583|23,1583,,Lauingen,Germany,printed tablature,Veni sancte spiritus,yes,26.18,motet,6,4a,,
Attr_2405,Rühling 1583|24,1583,,Leipzig,Germany,printed tablature,Ecce dominus veniet,no,14.5,motet,5,4a,,
Attr_2406,Rühling 1583|24,1583,,Leipzig,Germany,printed tablature,De profundis clamavi,no,15.14,motet,5,4b,Ludwig Senfl,
Attr_2407,Rühling 1583|24,1583,,Leipzig,Germany,printed tablature,Veni sancte spiritus,yes,26.18,motet,6,4a,,
Attr_2408,WrocS 11,1583,,Wrocław,Poland,manuscript,Stabat mater,yes,25.9,motet,5,1,,
Attr_2409,DresSL Glashütte 5,1584,~1583–84,Saxony,Germany,manuscript,Ecce dominus veniet,no,14.5,motet,5,4a,,
Attr_2410,DresSL Glashütte 5,1584,~1583–84,Saxony,Germany,manuscript,Lugebat David Absalon,no,14.7,motet,8,4b,Nicolas Gombert,
Attr_2411,DresSL Glashütte 5,1584,~1583–84,Saxony,Germany,manuscript,Pater noster,yes,20.9,motet,6,1,,
Attr_2412,DresSL Glashütte 5,1584,~1583–84,Saxony,Germany,manuscript,Preter rerum seriem,yes,24.11,motet,6,1,,
Attr_2413,DresSL Glashütte 5,1584,~1583–84,Saxony,Germany,manuscript,Sancta trinitas ,no,26.13,motet,4,4b,Antoine de Févin,Antoine de Févin
Attr_2414,DresSL Glashütte 5,1584,~1583–84,Saxony,Germany,manuscript,Veni sancte spiritus,no,26.18,motet,6,4a,,
Attr_2415,DresSL Glashütte 5,1584,~1583–84,Saxony,Germany,manuscript,Congratulamini mihi omnes,no,26.3,motet,4,4a,,
Attr_2416,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Conserva me, domine",no,15.10,motet,4,4a,,Heinrich Finck
Attr_2417,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,De profundis clamavi [low clefs],yes,15.11,motet,4,4b,Nicolas Champion,
Attr_2418,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,De profundis clamavi [high clefs],yes,15.12,motet,4,4a,,
Attr_2419,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,De profundis clamavi,yes,15.13,motet,5,2,,
Attr_2420,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,De profundis clamavi,no,15.14,motet,5,4b,Ludwig Senfl,Senfl
Attr_2421,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Beati omnes, qui timent dominum",yes,15.3,motet,6,4b,Nicolas Champion,
Attr_2422,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,Bonitatem fecisti,yes,15.5,motet,4,4b,Carpentras,
Attr_2423,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,Celi enarrant gloriam dei,yes,15.7,motet,4,4a,,
Attr_2424,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Deus, in adjutorium meum",yes,16.1,motet,4,4b,Nicolas Champion,
Attr_2425,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Domine, dominus noster",no,16.4,motet,5,4a,,
Attr_2426,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Domine, ne in furore",yes,16.6,motet,4,2,,
Attr_2427,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Domine, ne in furore",yes,16.8,motet,4,4b,Philippe Verdelot,
Attr_2428,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Laudate dominum, omnes gentes",no,17.10,motet,4,4b,W. Heintz,Heintz
Attr_2429,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Laudate, pueri, dominum",yes,17.11,motet,4,4a,,
Attr_2430,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,Memor esto verbi tui,yes,17.14,motet,4,1,,
Attr_2431,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,In domino confido,no,17.3,motet,4,4a,,
Attr_2432,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,In exitu Israel de Egypto,yes,17.4,motet,4,2,,
Attr_2433,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Judica me, deus",no,17.8,motet,4,4b,Arnold Caen,Caen
Attr_2434,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,Lauda Jerusalem dominum,yes,17.9,motet,4,4b,Maistre Jan,
Attr_2435,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,"Miserere mei, deus",yes,18.3,motet,5,1,,
Attr_2436,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,Qui habitat in adjutorio altissimi,yes,18.7,motet,4,1,,
Attr_2437,KasL 24,1585,~1534–85,Kassel,Germany,manuscript,Qui habitat in adjutorio altissimi,no,18.8,motet,24,4a,,
Attr_2438,DresSL Grimma 57,1586,~1560–86,Meissen,Germany,manuscript,Qui habitat in adjutorio altissimi,no,18.7,motet,4,1,,
Attr_2439,DresSL Grimma 57,1586,~1560–86,Meissen,Germany,manuscript,Preter rerum seriem,no,24.11,motet,6,1,,
Attr_2440,ZürZ 410-3,1586,1578–86,Zürich,Switzerland,manuscript,Puer natus est,no,26.10,motet,4,4b,Jean Mouton,
Attr_2441,WarU 7.41.5.14,1587,~1579–87,Olkusz,Poland,manuscript,"Sancta Maria, virgo virginum",no,25.7,motet,6,4b,Philippe Verdelot,Verdelot
Attr_2442,GreifU 640-1,1588,~1539–88,Barth,Germany,manuscript,Si domiero,no,14.13,motet,3,4b,Pierre de La Rue,
Attr_2443,GreifU 640-1,1588,~1539–88,Barth,Germany,manuscript,Bonitatem fecisti,no,15.5,motet,4,4b,Carpentras,Carpentras
Attr_2444,GreifU 640-1,1588,~1539–88,Barth,Germany,manuscript,Domini est terra,no,16.12,motet,4,4a,,Benedictus Appenzeller
Attr_2445,GreifU 640-1,1588,~1539–88,Barth,Germany,manuscript,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_2446,BasU F.IX.44,1589,~1585–89,Schleusingen/Tübingen,Germany,manuscript tablature,Preter rerum seriem,no,24.11,motet,6,1,,
Attr_2447,Paix 1589|17,1589,,Strasbourg,France,printed tablature,"Benedicta es, celorum regina",yes,23.13,motet,6,1,,
Attr_2448,DresSL Grimma 54,1590,~1590,Meissen,Germany,manuscript,Congratulamini mihi omnes,yes,26.3,motet,4,4a,,
Attr_2449,DubT 30/I,1590,~1583–90,Cambridge,England,manuscript tablature,Comment peult avoir joye,no,28.7,songs and instrumental pieces,4,1,,Francesca Spinakino
Attr_2450,Phalèse & Bellère 1590|19,1590,,Antwerp,Belgium,printed vocal music,"Benedicta es, celorum regina",yes,23.13,motet,6,1,,
Attr_2451,Reinmichel 1590|30,1590,,Lauingen,Germany,printed vocal music,Missa Hercules dux Ferrarie,yes,11.1,mass,4(-6),1,,
Attr_2452,Reinmichel 1590|30,1590,,Lauingen,Germany,printed vocal music,Missa L'homme armé super voces musicales,yes,6.3,mass,4,1,,
Attr_2453,Reinmichel 1590|30,1590,,Lauingen,Germany,printed vocal music,Missa Malheur me bat,no,9.1,mass,4(-6),1,,
Attr_2454,RoccaP s.s.,1590,~1570–90,Rocca di Mezzo,Italy,manuscript,Tu solus qui facis mirabilia,no,22.5,motet,4,1,,
Attr_2455,RoccaP s.s.,1590,~1570–90,Rocca di Mezzo,Italy,manuscript,Missa D'ung aultre amer,no,7.3,mass,4,2,,
Attr_2456,ZwiR 94/1,1590,,eastern/central Germany,Germany,manuscript,Lugebat David Absalon,yes,14.7,motet,8,4b,Nicolas Gombert,
Attr_2457,ZwiR 94/1,1590,,eastern/central Germany,Germany,manuscript,Preter rerum seriem,no,24.11,motet,6,1,,
Attr_2458,ZwiR 94/1,1590,,eastern/central Germany,Germany,manuscript,Congratulamini mihi omnes,no,26.3,motet,4,4a,,
Attr_2459,Gerlach 1591|27,1591,,Nuremberg,Germany,printed vocal music,"Benedicta es, celorum regina",yes,23.13,motet,6,1,,
Attr_2460,Gumpelzhaimer 1591,1591,,Augsburg,Germany,printed treatise,"Benedicta es, celorum regina",yes,23.13,motet,6,1,,
Attr_2461,Gumpelzhaimer 1591,1591,,Augsburg,Germany,printed treatise,Missa Fortuna desperata,yes,8.2,mass,4,1,,
Attr_2462,ZwiR 33/34,1591,~1580–91,Zwickau,Germany,manuscript,Stabat mater,yes,25.9,motet,5,1,,
Attr_2463,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa La sol fa re mi,yes,11.2,mass,4,1,,
Attr_2464,Zacconi 1592,1592,,Venice,Italy,printed treatise,Liber generationis Jesu Christi,yes,19.13,motet,4,1,,
Attr_2465,Zacconi 1592,1592,,Venice,Italy,printed treatise,Preter rerum seriem,yes,24.11,motet,6,1,,
Attr_2466,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa Ave maris stella,yes,3.1,mass,4,1,,
Attr_2467,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa Da pacem,yes,3.2,mass,4,4b,Noel Bauldeweyn,
Attr_2468,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_2469,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa Dirige,no,3.4,mass,4(-5),4b,Pierre de La Rue,La Rue
Attr_2470,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa Gaudeamus,yes,4.2,mass,4,1,,
Attr_2471,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa Sub tuum presidium,yes,4.5,mass,4,4b,Pierre de La Rue,
Attr_2472,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa L'homme armé super voces musicales,yes,6.3,mass,4,1,,
Attr_2473,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa Fortuna desperata,yes,8.2,mass,4,1,,
Attr_2474,Zacconi 1592,1592,,Venice,Italy,printed treatise,Missa Inviolata,yes,App. 1,mass,?,4a,,
Attr_2475,Zacconi 1592,1592,,Venice,Italy,printed treatise,Seculum nostrum,yes,App. 10,motet,?,4a,,
Attr_2476,Zacconi 1592,1592,,Venice,Italy,printed treatise,Castigans castigavit me dominus,yes,App. 3,motet,?,4a,,
Attr_2477,Zacconi 1592,1592,,Venice,Italy,printed treatise,Celi enarrant gloriam dei,yes,App. 4,motet,?,4a,,
Attr_2478,Zacconi 1592,1592,,Venice,Italy,printed treatise,Anima mea liquefacta est,yes,App. 5,motet,6,4a,,
Attr_2479,Zacconi 1592,1592,,Venice,Italy,printed treatise,Exultent et letentur,yes?,App. 6,motet,?,4a,,
Attr_2480,Zacconi 1592,1592,,Venice,Italy,printed treatise,In deficiendo ex me,yes,App. 7,motet,?,4a,,
Attr_2481,Zacconi 1592,1592,,Venice,Italy,printed treatise,Omnes gentes,yes,App. 8,motet,?,4a,,
Attr_2482,Zacconi 1592,1592,,Venice,Italy,printed treatise,Scriptum est enim,yes,App. 9,motet,?,4a,,
Attr_2483,HeilbS IV/2,1593,~1575–93,Heilbronn,Germany,manuscript,Qui habitat in adjutorio altissimi,yes,18.8,motet,24,4a,,
Attr_2484,HeilbS XCIII/3,1593,~1567–93,Heilbronn,Germany,manuscript,"Deus, in adjutorium meum",no,16.1,motet,4,4b,Nicolas Champion,
Attr_2485,HeilbS XCIII/3,1593,~1567–93,Heilbronn,Germany,manuscript,"Domine, ne in furore",no,16.6,motet,4,2,,
Attr_2486,BerlPS 40272,1594,~1563–94,,Germany,manuscript,Lectio actuum apostolorum,no,19.12,motet,5,4b,Johannes Viardot,
Attr_2487,Reinmichel 1594|3,1594,,Lauingen,Germany,printed vocal music,Missa Hercules dux Ferrarie,yes,11.1,mass,4(-6),1,,
Attr_2488,Reinmichel 1594|3,1594,,Lauingen,Germany,printed vocal music,Missa L'homme armé super voces musicales,yes,6.3,mass,4,1,,
Attr_2489,Reinmichel 1594|3,1594,,Lauingen,Germany,printed vocal music,Missa Malheur me bat,no,9.1,mass,4(-6),1,,
Attr_2490,DresSL Grimma 49,1596,~1593–96,Meissen,Germany,manuscript,"Laudate dominum, omnes gentes",no,17.10,motet,4,4b,W. Heintz,Matthias Eckel
Attr_2491,MunBS 264,1598,~1596–98,,Germany?,manuscript tablature,"Benedicta es, celorum regina",no,23.13,motet,6,1,,
Attr_2492,VatS 76,1599,~1579–99,Rome,Italy,manuscript,Sancti dei omnes,no,26.14,motet,4,4b,Jean Mouton,Mouton
Attr_2493,BerlS 12,1600,~1600,Wrocław,Poland,manuscript,Je ne me puis tenir,no,29.11,songs and instrumental pieces,5,4a,,
Attr_2494,BerlS 357,1600,~1580–1600,Wrocław,Poland,manuscript,Preter rerum seriem,yes,24.11,motet,6,1,,
Attr_2495,BerlS 357,1600,~1580–1600,Wrocław,Poland,manuscript,Preter rerum seriem,yes,24.11,motet,6,1,,
Attr_2496,BerlS 357,1600,~1580–1600,Wrocław,Poland,manuscript,"Sancta Maria, virgo virginum",yes,25.7,motet,6,4b,Philippe Verdelot,
Attr_2497,BerlS 40,1600,~1575–1600,Brzeg,Poland,manuscript,Preter rerum seriem,no,24.11,motet,6,1,,
Attr_2498,BerlS 5,1600,late sixteenth century,Wrocław,Poland,manuscript,Lugebat David Absalon,yes,14.7,motet,8,4b,Nicolas Gombert,
Attr_2499,BerlS 5,1600,late sixteenth century,Wrocław,Poland,manuscript,In illo tempore stetit Jesus,yes,19.6,motet,6,4a,,
Attr_2500,BerlS 5,1600,late sixteenth century,Wrocław,Poland,manuscript,"Sancta Maria, virgo virginum",yes,25.7,motet,6,4b,Philippe Verdelot,
Attr_2501,BerlS 5,1600,late sixteenth century,Wrocław,Poland,manuscript,Sancta trinitas ,no,26.13,motet,4,4b,Antoine de Févin,Antoine de Févin
Attr_2502,BerlS 5,1600,late sixteenth century,Wrocław,Poland,manuscript,Congratulamini mihi omnes,yes,26.3,motet,4,4a,,
Attr_2503,BerlS 8,1600,late sixteenth century,Wrocław,Poland,manuscript,Salva nos domine,no,26.12,motet,6,4b,Jean Mouton,
Attr_2504,BerlS 8,1600,late sixteenth century,Wrocław,Poland,manuscript,Congratulamini mihi omnes,no,26.3,motet,4,4a,,
Attr_2505,BloomL 4,1600,late sixteenth century,Santa Eulalia,Guatemala,manuscript,Queramus cum pastoribus,no,26.11,motet,4,4b,Jean Mouton,
Attr_2506,BloomL 8,1600,late sixteenth century,San Juan Ixcoi,Guatemala,manuscript,Queramus cum pastoribus,no,26.11,motet,4,4b,Jean Mouton,
Attr_2507,BloomL 9,1600,late sixteenth century,San Mateo Ixtatán,Guatemala,manuscript,Queramus cum pastoribus,no,26.11,motet,4,4b,Jean Mouton,
Attr_2508,GuatC 3,1600,sixteenth century?,Guatemala City,Guatemala,manuscript,"Sancta mater, istud agas",no,25.8,motet,4,4b,Juan de Peñalosa,
Attr_2509,GuatC 4,1600,~1600–1602,Guatemala City,Guatemala,manuscript,"Sancta mater, istud agas",no,25.8,motet,4,4b,Juan de Peñalosa,
Attr_2510,HradKM 17,1600,~1550–1600,Hradec Králové,Czech Republic,manuscript,Stetit autem Salomon,no,14.14,motet,4,4a,,
Attr_2511,HradKM 17,1600,~1550–1600,Hradec Králové,Czech Republic,manuscript,Ave verum / Ecce panis / Bone pastor / O salutaris hostia,no,21.4,motet,4,4b,Gregoire,
Attr_2512,HradKM 30,1600,~1550–1600,Hradec Králové,Czech Republic,manuscript,Missus est angelus Gabriel,no,20.6,motet,5,4a,,
Attr_2513,HradKM 41,1600,~1550–1600,Hradec Králové,Czech Republic,manuscript,Stabat mater,yes,25.9,motet,5,1,,
Attr_2514,KasL 38,1600,~1566–1600,Kassel,Germany,manuscript,Lugebat David Absalon,no,14.7,motet,8,4b,Nicolas Gombert,
Attr_2515,LeuvGH Ms. C1,1600,~1560–60,,Germany,manuscript,Nymphes des bois,no,29.18,songs and instrumental pieces,5,1,,
Attr_2516,LonBL 29247,1600,~1600,Norwich,England,manuscript tablature,Je ne me puis tenir,yes,29.11,songs and instrumental pieces,5,4a,,
Attr_2517,MadM 6832,1600,late sixteenth century,,Spain,manuscript,Queramus cum pastoribus,no,26.11,motet,4,4b,Jean Mouton,
Attr_2518,ParisBNC 851,1600,~1570–1600,"Parma, Ravenna",Italy,manuscript,Missa La sol fa re mi,yes,11.2,mass,4,1,,
Attr_2519,ParisBNC 851,1600,~1570–1600,"Parma, Ravenna",Italy,manuscript,"Benedicta es, celorum regina",no,23.13,motet,6,1,,
Attr_2520,ParisBNC 851,1600,~1570–1600,"Parma, Ravenna",Italy,manuscript,N'avez point veu,no,29.16,songs and instrumental pieces,5,4b,Johannes Lebrung,Lebrung
Attr_2521,ParisBNC 851,1600,~1570–1600,"Parma, Ravenna",Italy,manuscript,Missa L'homme armé sexti toni,yes,6.2,mass,4(-6),1,,
Attr_2522,ParisBNC 851,1600,~1570–1600,"Parma, Ravenna",Italy,manuscript,Missa L'homme armé super voces musicales,yes,6.3,mass,4,1,,
Attr_2523,RomeSL IV/9,1600,~1550–1600,Rome,Italy,manuscript,Pater noster,no,20.9,motet,6,1,,
Attr_2524,RomeSL IV/9,1600,~1550–1600,Rome,Italy,manuscript,"Benedicta es, celorum regina",no,23.13,motet,6,1,,
Attr_2525,RosU 40,1600,~1550–1600,Rostock,Germany,manuscript,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_2526,RosU 40,1600,~1550–1600,Rostock,Germany,manuscript,Missa Malheur me bat,yes,9.1,mass,4(-6),1,,
Attr_2527,RosU 71/1,1600,~1550–1600,Rostock,Germany,manuscript,Dixit dominus,yes,16.3,motet,4,4a,,
Attr_2528,RosU 71/1,1600,~1550–1600,Rostock,Germany,manuscript,"Domine, ne in furore",yes,16.6,motet,4,2,,
Attr_2529,RosU 71/1,1600,~1550–1600,Rostock,Germany,manuscript,"Usquequo, domine, oblivisceris me",yes,18.12,motet,4,4a,,
Attr_2530,RosU 71/2,1600,~1550–1600,Rostock,Germany,manuscript,"Inviolata, integra et casta es",no,24.4,motet,5,1,,
Attr_2531,RosU 71/3,1600,~1550–1600,Rostock,Germany,manuscript,Missa Pange lingua,yes,4.3,mass,4,1,,
Attr_2532,SaraP 17,1600,~1550–1600,Saragossa,Spain,manuscript,Pater noster,yes,20.9,motet,6,1,,
Attr_2533,SaraP 17,1600,~1550–1600,Saragossa,Spain,manuscript,Salve regina,yes,25.5,motet,5,1,,
Attr_2534,SaraP 34,1600,~1567–1600,Saragossa,Spain,manuscript,Sancta trinitas ,no,26.13,motet,4,4b,Antoine de Févin,Cristóbal de Morales
Attr_2535,TarazC 8,1600,second half of the sixteenth century,Tarazona,Spain,manuscript,"Benedicta es, celorum regina",no,23.13,motet,6,1,,
Attr_2536,TarazC 8,1600,second half of the sixteenth century,Tarazona,Spain,manuscript,Preter rerum seriem,no,24.11,motet,6,1,,
Attr_2537,TourC A58,1600,sixteenth century?,Tournai?,Belgium,manuscript,Sancta trinitas ,no,26.13,motet,4,4b,Antoine de Févin,
Attr_2538,UlmS 236,1600,~1550–1600,sourthern Germany,Germany,manuscript,"In te, domine, speravi",no,28.18,songs and instrumental pieces,4,3,,
Attr_2539,VallaC 17,1600,~1567–1600,Valladolid,Spain,manuscript,"Benedicta es, celorum regina",yes,23.13,motet,6,1,,
Attr_2540,VallaC 17,1600,~1567–1600,Valladolid,Spain,manuscript,Stabat mater,yes,25.9,motet,5,1,,
Attr_2541,VallaC 5,1600,~1567–1600,Valladolid,Spain,manuscript,Quam pulchra es,no,14.10,motet,4,4b,Pierre Moulu,
Attr_2542,VallaC 5,1600,~1567–1600,Valladolid,Spain,manuscript,Pater noster,yes,20.9,motet,6,1,,
Attr_2543,WrocS 1,1600,second half of the sixteenth century,Wrocław,Poland,manuscript,Lugebat David Absalon,yes,14.7,motet,8,4b,Nicolas Gombert,
Attr_2544,WrocS 1,1600,second half of the sixteenth century,Wrocław,Poland,manuscript,"Sancta Maria, virgo virginum",yes,25.7,motet,6,4b,Philippe Verdelot,
Attr_2545,ZwiR 100/5,1600,late sixteenth century,Zwickau,Germany,manuscript,Ecce dominus veniet,no,14.5,motet,5,4a,,
Attr_2546,ZwiR 13/3,1600,second half of the sixteenth century,Zwickau?,Germany,manuscript,De profundis clamavi [low clefs],yes,15.11,motet,4,4b,Nicolas Champion,
Attr_2547,ZwiR 13/3,1600,second half of the sixteenth century,Zwickau?,Germany,manuscript,"Domine, exaudi orationem meam",yes,16.5,motet,4,4a,,
Attr_2548,ZwiR 13/3,1600,second half of the sixteenth century,Zwickau?,Germany,manuscript,"Domine, ne in furore",yes,16.7,motet,4,4a,,
Attr_2549,ZwiR 13/3,1600,second half of the sixteenth century,Zwickau?,Germany,manuscript,Mirabilia testimonia tua,yes,18.1,motet,4,4a,,
Attr_2550,ZwiR 13/3,1600,second half of the sixteenth century,Zwickau?,Germany,manuscript,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_2551,ZwiR 31/32,1600,~1567–1600,Zwickau,Germany,manuscript,"Benedicta es, celorum regina",no,23.13,motet,6,1,,
Attr_2552,ZwiR 32/33,1600,last third of the sixteenth century,Zwickau,Germany,manuscript,Lugebat David Absalon,no,14.7,motet,8,4b,Nicolas Gombert,
Attr_2553,ZwiR 36/48,1600,second half of the sixteenth century,Zwickau,Germany,manuscript,Lugebat David Absalon,no,14.7,motet,8,4b,Nicolas Gombert,
Attr_2554,ZwiR 41/73,1600,~1567–1600,Zwickau,Germany,manuscript,Qui habitat in adjutorio altissimi,no,18.7,motet,4,1,,
Attr_2555,ZwiR 74/1,1600,late sixteenth century,Zwickau,Germany,manuscript,"Nimphes, nappés",yes,30.6,songs and instrumental pieces,6,1,,
Attr_2556,BerlS 40329,1601,,,Germany,manuscript,Ecce dominus veniet,no,14.5,motet,5,4a,,
Attr_2557,LcLPR 13990a,1603,,Brzeg,Poland,manuscript tablature,Preter rerum seriem,yes,24.11,motet,6,1,,
Attr_2558,ZwiR 74/1,1604,~1591–1604,Zwickau,Germany,manuscript,Ecce dominus veniet,yes,14.5,motet,5,4a,,
Attr_2559,BudOS 20,1605,,Bardejov,Slovakia,manuscript,Kyrie Pascale,no,13.14,mass,4,4a,,
Attr_2560,BudOS 20,1605,,Bardejov,Slovakia,manuscript,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_2561,Phalèse 1609|18,1609,,Antwerp,Belgium,printed vocal music,"Benedicta es, celorum regina",yes,23.13,motet,6,1,,
Attr_2562,DresSL Grimma 52,1610,~1565–1610,Borna,Germany,manuscript,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_2563,BolC Q34,1613,,Rome,Italy,manuscript,Sit nomen domini,yes,18.10,motet,10,4a,,
Attr_2564,BolC Q34,1613,,Rome,Italy,manuscript,Helas que pourra,yes,27.14,songs and instrumental pieces,3,4b,Heinrich Isaac,
Attr_2565,BolC Q34,1613,,Rome,Italy,manuscript,La plus des plus,yes,27.22,songs and instrumental pieces,3,2,,
Attr_2566,BolC Q34,1613,,Rome,Italy,manuscript,Marguerite,yes,27.25,songs and instrumental pieces,3,4a,,
Attr_2567,BolC Q34,1613,,Rome,Italy,manuscript,O Venus bant,yes,27.29,songs and instrumental pieces,3,4a,,
Attr_2568,BolC Q34,1613,,Rome,Italy,manuscript,Pensif mari,yes,27.30,songs and instrumental pieces,3,4b,Ja. Tadinghen,
Attr_2569,BolC Q34,1613,,Rome,Italy,manuscript,L'homme armé,yes,28.23,songs and instrumental pieces,4,3,,
Attr_2570,LübBH 203,1613,~1586–1613,Lübeck,Germany,manuscript,Ecce dominus veniet,no,14.5,motet,5,4a,,
Attr_2571,LübBH 203,1613,~1586–1613,Lübeck,Germany,manuscript,Sancta trinitas ,no,26.13,motet,4,4b,Antoine de Févin,
Attr_2572,BragaD 967,1615,,Braga,Portugal,manuscript,Missa L'homme armé super voces musicales,no,6.3,mass,4,1,,
Attr_2573,BudOS 24,1616,~1555–1616,Bardejov,Slovakia,manuscript,Kyrie Pascale,no,13.14,mass,4,4a,,
Attr_2574,BudOS 24,1616,~1555–1616,Bardejov,Slovakia,manuscript,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_2575,BerlS 14,1620,early seventeenth century,Wrocław,Poland,manuscript,Ecce dominus veniet,no,14.5,motet,5,4a,,
